Transaction_ID,Customer_ID,Transaction_Date,Amount,Merchant_Category,Transaction_Type,Location,Fraud_Status
dab004c5-39a1-431e-b865-d9559f3861ce,5394,9/22/2024,1583.6,Utilities,Chip Transaction,Atlanta,Genuine
0c4d16d5-5195-4641-bfaa-51ca14bb2f5b,7745,3/25/2024,1034.6,Electronics,ATM Withdrawal,Atlanta,Genuine
be9c61a3-0343-428a-8a7a-15ab4aabbf7b,1112,4/25/2023,4962.67,Clothing,Chip Transaction,Boston,Genuine
e685a039-d58b-41e5-b3f0-bf8cfdfb5357,6211,9/3/2024,2242.24,Travel,Online,Miami,Genuine
265ccc88-2b0c-4c77-b350-0ef0e383c304,4182,4/7/2024,3584.19,Restaurants,Contactless,Boston,Genuine
0885a62c-c957-411f-9d3f-23840996bcc1,7351,5/20/2023,3478.37,Restaurants,Online,Chicago,Fraudulent
7074a382-c3d2-422f-9c36-60e025bf51f6,6358,1/31/2024,1436.1,Utilities,ATM Withdrawal,San Francisco,Genuine
fb07a7fa-1e64-4180-8e01-6178ea69be58,4886,1/25/2025,3222.65,Groceries,ATM Withdrawal,San Francisco,Genuine
84c46249-d887-4a1e-b908-e7f864f27363,4908,10/20/2023,4467.09,Healthcare,Online,Chicago,Genuine
0eb6a5b8-d04b-4dfd-bb25-f057716896a7,6764,2/23/2024,4073.55,Groceries,Chip Transaction,Denver,Genuine
4598589f-dcba-4d45-ae81-b2c2e656a935,5931,12/14/2024,3919.39,Electronics,Chip Transaction,Atlanta,Genuine
2bcf1867-9bf9-453a-97ed-8982ae60595c,7119,11/11/2023,3184.55,Healthcare,Chip Transaction,Miami,Genuine
bf80168b-1d09-49d9-b936-c1a054cfa012,9348,5/31/2024,2505.25,Electronics,Online,Boston,Genuine
9a5f3e9f-fb69-4e6a-8a65-bf9654d0ef6b,9273,2/1/2024,1194,Entertainment,Online,Miami,Genuine
4b8bd72c-9d71-44a2-b823-eb42d5f472fc,7221,9/18/2023,1753.24,Restaurants,Contactless,Boston,Genuine
cafaa149-ddf1-4103-89aa-fe7fed942949,5361,9/27/2024,2046.7,Online Shopping,ATM Withdrawal,Denver,Genuine
a01cd992-b3f4-485d-923f-03c41f2d37d3,4910,11/14/2023,1158.78,Travel,ATM Withdrawal,Boston,Genuine
ab4d05de-238c-4762-9078-cb56527e2098,3970,5/26/2024,46.24,Restaurants,Online,Boston,Genuine
241a9921-5481-4b95-a445-be04533efeed,1068,5/29/2023,344.24,Entertainment,POS,San Francisco,Genuine
a90e4b89-7cd0-4367-bced-89ac827ff5a1,2720,1/24/2024,846.94,Gas Stations,Chip Transaction,Atlanta,Genuine
c12fa5f4-fb8e-464b-b991-9b6d9ea5c8f1,1791,5/10/2023,3199.8,Entertainment,Online,Houston,Genuine
1647c19a-38f3-4bcd-b07a-baedf38da0d4,9273,3/10/2023,1034.4,Groceries,Online,Atlanta,Genuine
15f946ff-6563-44ca-8a3a-bb1f2c9acab8,3591,9/24/2024,1404.53,Restaurants,POS,Seattle,Genuine
4e73ef71-cd97-4685-abe3-d94de66e5a26,4047,7/8/2023,4592.34,Gas Stations,Chip Transaction,San Francisco,Genuine
44457688-f486-440b-ab39-6755ebf62dfb,5803,3/26/2023,676.76,Gas Stations,ATM Withdrawal,Los Angeles,Genuine
3033195e-8b55-4f15-a664-dfdd9da3d605,2559,8/31/2024,1172.69,Gas Stations,Online,San Francisco,Genuine
e42bb5b3-0173-4e2c-b97a-1e856abb7c8d,9604,10/29/2023,2200.78,Clothing,Contactless,Houston,Genuine
30734c26-dcd4-4710-a07c-3d2cd96eb4fb,6433,1/19/2024,3073.11,Groceries,ATM Withdrawal,San Francisco,Genuine
75cc527a-889b-4755-9787-c0414cca3365,3584,10/8/2023,686.06,Electronics,Online,Miami,Genuine
2ba962b3-f51f-494b-b78b-54ee777c3d95,6170,4/4/2023,4748.58,Electronics,POS,Boston,Genuine
856356b9-4057-4457-b893-a3ac0d16289e,4331,5/22/2024,2935.8,Gas Stations,Contactless,Houston,Genuine
9e8b4882-feb6-4325-9407-8af2d6ff42e7,3500,10/27/2023,4530.81,Healthcare,ATM Withdrawal,New York,Genuine
302287cd-427c-451e-8248-1a52d917fc92,9534,10/11/2023,2013.21,Electronics,ATM Withdrawal,Houston,Genuine
98b0221c-7e56-4f7c-acce-7f1f28ee6763,7502,4/21/2024,1052.04,Entertainment,Contactless,Atlanta,Genuine
a58785e8-cdea-4853-88eb-3b0fccdfb55d,2252,4/29/2024,4565.27,Gas Stations,POS,Atlanta,Genuine
52be4815-2a03-4a78-9234-479a1b90acbb,6155,12/4/2023,2446.26,Restaurants,ATM Withdrawal,Miami,Genuine
8b588530-03e3-4876-96bd-08886bec25a4,7422,10/22/2023,4992.53,Online Shopping,POS,Denver,Genuine
ece501b1-d365-491d-9c17-a3fc91b2bb90,6869,2/15/2023,3124.14,Travel,Chip Transaction,New York,Genuine
2acec160-9cfd-4548-a7c2-0d176ad0de58,8496,6/3/2024,1382.8,Clothing,POS,Chicago,Genuine
991b6168-3304-43dd-aba4-c20e0b4f6ebb,5188,11/17/2024,3763.78,Restaurants,Contactless,Chicago,Genuine
43e8bff8-bd9b-4bb6-996b-f2678e1e6609,5017,5/8/2023,1483.25,Groceries,POS,New York,Genuine
3d0e1c34-331d-4a07-9a6c-da8affad1949,4999,2/18/2024,2954.43,Online Shopping,ATM Withdrawal,Seattle,Genuine
05522d9f-6840-41e7-b913-bb9529695afc,8957,10/6/2023,4248.85,Entertainment,ATM Withdrawal,New York,Genuine
bd13dc7d-3d83-48a4-a7ac-f4e1b96e663d,1703,3/10/2023,3102.43,Online Shopping,Online,Miami,Genuine
d7eff76c-fe77-48e5-b095-e7bb9f7b233d,5905,4/15/2024,3257.31,Travel,Contactless,Los Angeles,Genuine
c3cd9707-7019-4cc2-938b-50b6819e359b,9194,5/19/2023,3372.98,Clothing,POS,Atlanta,Genuine
4a9d7eb4-5d99-4c2f-ae54-356d596c23fc,2223,10/1/2024,2632.15,Entertainment,POS,Seattle,Genuine
1759d8f4-3b63-4293-a1eb-39c80b748303,5893,2/1/2024,4714.43,Healthcare,Online,Miami,Genuine
5909df25-c691-46e5-b078-64662e7f7306,9625,12/5/2023,3556.38,Travel,POS,Houston,Genuine
849be83e-bf92-4f6a-aad3-6332dec7b382,8897,11/14/2024,4098.75,Electronics,Online,San Francisco,Fraudulent
cd089c0e-d6b3-44ab-a59e-4623ee70f24c,3087,8/6/2023,3703.38,Clothing,ATM Withdrawal,Houston,Fraudulent
db1e60a4-f6c6-411e-9264-d46967fd9822,6988,10/22/2024,3693.72,Groceries,Contactless,San Francisco,Genuine
fd3457e3-29cf-4cac-bd07-6fbf2930fcac,3428,7/3/2024,3407.8,Groceries,Online,Chicago,Genuine
4206749e-039a-41c3-9bcf-5af63eeca16f,6026,7/18/2023,2731.06,Online Shopping,Contactless,New York,Genuine
d9986a0d-4392-48ae-b455-c91711e8d0a8,9528,10/19/2023,675.55,Healthcare,ATM Withdrawal,Atlanta,Genuine
ba552390-21c6-45f3-828b-e034530a718e,6391,11/13/2023,4080.36,Utilities,Chip Transaction,New York,Genuine
cab67ca6-1e62-4948-b0f6-5b623ef13423,3602,7/20/2024,3219.36,Entertainment,ATM Withdrawal,Denver,Genuine
ff4f4cbb-1e11-4c9c-be0b-cad892db6f28,4251,11/18/2023,2330.05,Restaurants,POS,San Francisco,Genuine
a85ae180-b4b6-45c9-9361-8de1196bbf2f,1213,3/13/2024,1093.54,Entertainment,Online,Seattle,Genuine
2ce82f06-bfef-44b4-b131-238e8eccf997,5139,5/30/2024,317.07,Travel,Online,Boston,Genuine
6431341a-a5a8-4810-9d74-d5239570a87e,4429,10/7/2023,980.25,Clothing,POS,San Francisco,Genuine
19bfa498-1376-43c8-a9d7-8e9871b307eb,4811,8/26/2024,4956.66,Healthcare,ATM Withdrawal,Seattle,Genuine
f120295d-e247-4688-8a40-ef952bda3f60,6813,6/23/2023,4203.72,Utilities,Chip Transaction,Boston,Genuine
6f84a62b-874e-4453-aa81-03df2e5f7b9f,9245,4/18/2024,855.76,Electronics,Contactless,Houston,Genuine
a79446ef-4cc1-4f5a-977b-fa1b7981ea5e,8725,11/4/2024,562.27,Electronics,Online,Miami,Genuine
90e4388f-950b-440c-bc00-0253985aab22,4510,11/6/2024,4336.88,Healthcare,Chip Transaction,Seattle,Genuine
f8151dd4-c229-4fce-92c4-52abcd3a96a1,8766,11/18/2023,1521.58,Groceries,Contactless,San Francisco,Genuine
af0f04e8-1b99-4742-88c1-889406861bd8,9105,7/23/2023,1516.68,Restaurants,Chip Transaction,Seattle,Genuine
24447001-d198-4c01-a02f-1875221baba8,8430,4/30/2024,2632.34,Online Shopping,ATM Withdrawal,Chicago,Genuine
397b666e-a5fb-40e2-b040-2f1dd91626ff,7454,10/22/2023,3261.56,Groceries,Chip Transaction,Houston,Genuine
77c846fe-f131-4952-86e1-7184e84c3ed1,3222,11/22/2024,982.45,Clothing,Online,Boston,Genuine
c4289005-ca16-4341-bd5e-598f4ddbbc51,6194,3/14/2023,4688.01,Groceries,ATM Withdrawal,Seattle,Genuine
16e1e4c0-35db-4e10-b690-d04d0d640280,2485,8/22/2024,3441.71,Entertainment,POS,Atlanta,Genuine
be1ea033-669d-44ee-9fa2-13851b92d8a1,8535,6/14/2024,954.23,Online Shopping,POS,Chicago,Genuine
8733053f-dea0-4a2e-b4f9-b30384d2dd46,3365,11/24/2023,3891.69,Online Shopping,Chip Transaction,Seattle,Genuine
2e6f7469-8c2d-40d5-af9b-e8b231c537c6,4039,9/17/2023,4417.11,Online Shopping,Contactless,Houston,Genuine
2ffb2cb7-33ba-434f-b1e4-e4ef6c768365,3183,7/31/2023,4976.92,Utilities,Chip Transaction,Chicago,Genuine
11f12afe-7b4e-4164-a5a8-24dc57a5ae9b,8727,12/24/2023,120.58,Utilities,Contactless,Miami,Genuine
2ff64626-106b-4af7-909f-a9d3c3a14b92,6489,3/3/2023,2930.75,Electronics,POS,San Francisco,Genuine
7fc75dc7-684e-4b55-b38a-2f90ecb416a1,9874,2/28/2024,980.35,Groceries,Chip Transaction,San Francisco,Fraudulent
eccdf23d-2256-4c5a-999e-158a3232eeb6,6185,6/11/2023,3475.95,Electronics,ATM Withdrawal,Miami,Genuine
eb2afad9-6494-46d6-baa1-6c46c543f90b,5580,8/10/2024,4643.65,Groceries,POS,San Francisco,Fraudulent
7d323660-1987-4e27-8ed4-5575d260828d,6013,5/20/2023,2915.52,Online Shopping,ATM Withdrawal,Los Angeles,Genuine
7988d7ba-732c-46cb-b1f6-4fc846996637,2584,8/14/2024,3112.73,Groceries,Contactless,Denver,Genuine
59377441-d22b-41ee-a1bb-bed114c712db,4170,3/19/2024,3272.04,Entertainment,ATM Withdrawal,New York,Genuine
61178012-06fa-46b2-8405-4c8373597902,6775,7/28/2024,533.59,Online Shopping,POS,New York,Fraudulent
94605028-3f46-47c7-8580-c47221912046,3598,12/13/2024,4444.41,Healthcare,Chip Transaction,San Francisco,Genuine
1d320692-f9dd-4efe-a411-c67330a48e7a,1609,12/2/2023,3263.99,Groceries,Contactless,Houston,Genuine
492eb653-8187-4a43-9c72-7b87cf63f049,8622,3/29/2023,4164.66,Travel,Chip Transaction,Chicago,Genuine
0fefe498-44d4-4efa-be99-48e97bdc1b8d,3891,9/30/2024,258.96,Gas Stations,ATM Withdrawal,Boston,Genuine
66dd5919-fff9-4061-8b99-c1dd2b555b66,8288,2/25/2023,4353.03,Restaurants,Chip Transaction,San Francisco,Genuine
9a201431-5f8e-4041-ba98-44dd71a10ac2,2843,2/8/2024,4582.87,Restaurants,Chip Transaction,Houston,Genuine
c70d0136-4165-48af-8fb9-708e10a11527,8104,9/28/2023,3991.21,Electronics,Contactless,San Francisco,Genuine
c8915b3c-e088-45e7-8b61-a32084ee63f6,2229,11/14/2023,4133,Gas Stations,ATM Withdrawal,Boston,Genuine
1990c05b-5ff0-4a3d-b487-dcf9a80d45a6,2899,12/29/2024,1734.29,Online Shopping,POS,Miami,Genuine
d0e17d8e-e1f1-4709-a423-4bd22809a6f2,8770,1/23/2025,2560.36,Gas Stations,ATM Withdrawal,Atlanta,Genuine
de3f682f-f782-4e24-83e0-f235bc68f390,1497,4/6/2023,2126.05,Restaurants,ATM Withdrawal,Miami,Genuine
05cc4c17-a023-43c1-81a1-1d25ba640977,9124,8/25/2024,3046.12,Electronics,ATM Withdrawal,Los Angeles,Genuine
33a53262-fdd2-42a3-b4c6-b10e92231d50,7578,9/11/2024,4511.48,Entertainment,Chip Transaction,Chicago,Genuine
e22e3c60-5f22-4320-8ac9-16424631fdf6,9917,2/16/2023,4973.29,Travel,Chip Transaction,Denver,Genuine
4aae6944-427f-435b-9693-a7b68362315a,1043,6/15/2024,925.51,Gas Stations,POS,Atlanta,Genuine
cf3092d7-5413-4f26-9dbc-7814a3d4ccba,8431,10/29/2024,4452.75,Electronics,POS,New York,Genuine
4f44af21-ad79-490f-9645-246725557827,9537,5/23/2023,850.98,Clothing,Contactless,Miami,Genuine
0ea352c3-28b4-44d5-87d3-c6c942a541cd,9378,12/8/2023,1588.89,Travel,Chip Transaction,Seattle,Genuine
549603c5-6d0e-45a6-96bb-786e1ee6ad39,4008,6/13/2023,183.4,Online Shopping,POS,Atlanta,Genuine
7a4e5306-eb44-4648-8140-a518476d684d,4807,12/14/2024,303.83,Healthcare,ATM Withdrawal,San Francisco,Genuine
55bab955-303f-469d-aee0-b6b74ee5a8c8,5328,7/23/2023,3843.94,Electronics,Chip Transaction,Atlanta,Genuine
e787f234-9fe7-48dc-95d9-6bd5c7f0da56,9594,9/5/2024,3610.72,Travel,Contactless,Boston,Genuine
4d020cab-e812-4d3f-a5fc-7557a66979cc,3915,6/21/2024,3441.88,Groceries,POS,Boston,Genuine
b7aeed04-8198-43b5-b06a-34e81afb50e2,2363,1/10/2024,1494.81,Clothing,ATM Withdrawal,Atlanta,Genuine
b45d1057-e013-45e5-8c91-6f1687de1b85,9566,8/8/2023,2945.71,Restaurants,Online,New York,Genuine
9698adae-d37c-477a-af05-5dc4e7777a98,5644,2/14/2024,3650.3,Travel,ATM Withdrawal,Los Angeles,Genuine
d1f796e0-5080-41f0-8f62-f6179289d616,1432,8/16/2024,3430.87,Electronics,Chip Transaction,Atlanta,Genuine
24c11dff-eb49-4e1b-b33c-d3d6a5abe766,2044,6/14/2024,2076.19,Utilities,Chip Transaction,Houston,Genuine
181564f8-7c6a-472d-86d9-a3d4698a972e,7241,12/30/2023,1699.01,Clothing,ATM Withdrawal,Los Angeles,Genuine
0629d6c8-7350-480c-944f-337be5228e44,8660,4/12/2024,3909.2,Healthcare,POS,Seattle,Genuine
2c151b6f-0688-40a2-9714-6376f2cba20d,8988,3/25/2024,3724.87,Online Shopping,Contactless,New York,Genuine
324cecd4-b152-4ae5-85ab-ad99235e60a4,8070,4/9/2023,1989.93,Travel,Online,Seattle,Genuine
02eb514c-42b3-47bb-bb5f-46a7c830c30b,2809,3/16/2023,1745.43,Restaurants,ATM Withdrawal,Chicago,Genuine
660f2e5b-ff07-4930-b95c-6c5113df1429,3050,12/21/2024,563.32,Utilities,ATM Withdrawal,San Francisco,Genuine
f32013d6-dc4e-45fe-8b13-abb32a7ecf18,5957,7/23/2023,2664.4,Groceries,ATM Withdrawal,Chicago,Genuine
b253aa72-a1b9-4c5d-8cbb-d3a54a0f7388,8737,10/16/2023,1301.88,Groceries,Online,New York,Fraudulent
823def54-301e-4f22-b968-0658841417ef,1202,12/3/2024,3966.34,Clothing,Chip Transaction,San Francisco,Genuine
1eaf327a-d464-4f64-bda4-278a84832769,5663,4/9/2024,3086.81,Gas Stations,ATM Withdrawal,Denver,Genuine
1a203a7f-d493-4a96-b694-678dad60f06d,6986,4/21/2024,1152.76,Travel,Online,Boston,Genuine
ce11dc18-dade-49de-a5fd-a917e010ec61,8224,1/14/2024,4385.61,Travel,ATM Withdrawal,Los Angeles,Genuine
e7ba36a4-19b1-48d6-a0b2-40c87cac7c2a,2037,6/13/2024,2369.54,Online Shopping,Chip Transaction,Atlanta,Genuine
a4dd9a45-1e6a-437e-b114-7f80887ce5e4,3958,1/18/2025,1832.46,Entertainment,ATM Withdrawal,Atlanta,Genuine
d0f045fe-74d7-437f-8164-0a21e1090549,6123,10/22/2024,4655.56,Entertainment,Contactless,Houston,Fraudulent
98eae1b1-cec1-4e57-a87d-76526118ff74,2159,5/10/2024,3002.81,Travel,POS,Atlanta,Genuine
79679d20-ccc1-41c3-8ef1-f720a5d0c364,7254,1/30/2025,4229.17,Gas Stations,Online,Atlanta,Genuine
4010978a-d04a-4105-85bc-f286fc2750d8,2161,5/3/2023,3295.64,Clothing,Contactless,Denver,Genuine
31bd0ea1-8631-4bbe-9443-0e595ba6563f,5157,6/13/2023,2692.54,Online Shopping,ATM Withdrawal,Miami,Genuine
cd3504fe-92ce-4f42-861e-d09b52ce6c30,2600,2/5/2024,1127.68,Restaurants,Chip Transaction,Chicago,Genuine
534a05cf-8621-4dcd-b970-39f8dbceea6f,6856,5/21/2024,1844.73,Online Shopping,POS,Miami,Genuine
b9a8ff41-1c9c-4075-b130-892be1a6bb94,3816,5/31/2023,4766.31,Gas Stations,Contactless,San Francisco,Genuine
65e066e6-f7c4-492f-8409-92f7f0ac2870,5973,10/10/2024,3741.35,Electronics,POS,Chicago,Genuine
91c511d7-9695-415a-8503-8fa4affdfbe0,9441,5/28/2024,3913.18,Entertainment,ATM Withdrawal,Miami,Fraudulent
b621d43b-64cb-438b-b875-5ca0d6449bc1,2594,4/25/2024,306.48,Utilities,Contactless,New York,Genuine
e257a43f-eca9-4e8d-a7c7-b5f2f9b8b8fe,9011,3/18/2024,4643.38,Electronics,Online,Houston,Genuine
d45ff3d2-5789-4c86-bfee-25517c9433f6,9859,7/23/2024,944.78,Electronics,Online,Seattle,Genuine
1d4fe4da-3ba3-44a2-a6b0-05330ca261cf,3370,11/22/2024,2492.55,Online Shopping,ATM Withdrawal,Los Angeles,Genuine
8f0edf09-0960-4c4b-8b72-dd7252c294b8,6685,11/17/2023,2135.92,Gas Stations,Chip Transaction,Atlanta,Genuine
018665ad-cba7-4b8f-ba76-ba96466ea70e,9796,7/10/2024,3748.81,Restaurants,Chip Transaction,Atlanta,Genuine
8076d269-c36d-45e1-a769-8c05e7f191bf,8204,10/22/2023,2697.92,Gas Stations,Online,Los Angeles,Genuine
2342ac7d-d11a-4799-9e17-6b1450a67432,8724,11/10/2023,121.28,Groceries,POS,Miami,Genuine
7bd7ccdd-ada3-4ec7-b0cc-c10bfea9ba29,5089,6/27/2024,663.58,Travel,Contactless,San Francisco,Genuine
870a00ef-b4e5-4516-929a-818ba47452da,3359,3/20/2024,2971.01,Clothing,ATM Withdrawal,Atlanta,Genuine
e152b22e-0c93-4b3e-b4a4-3dc4d2ca6a37,5502,5/30/2023,3232.41,Online Shopping,POS,New York,Genuine
5eb87716-bc2b-427b-9659-de277fc27de7,2502,9/13/2023,1820.61,Utilities,ATM Withdrawal,Houston,Genuine
006cf0e5-e99b-401d-ac00-359313449cc1,4829,11/10/2023,1007.73,Travel,Online,San Francisco,Genuine
fc85a790-7db8-4a6a-ba6f-de4e6ebe926b,8699,8/28/2023,664.49,Groceries,ATM Withdrawal,Miami,Genuine
7f13705e-5e21-4e9a-9ff2-cf7208f95972,9690,7/31/2023,3685.92,Gas Stations,POS,Seattle,Genuine
14d17d0f-f51a-4c5d-82d2-a0d27403cb3c,2094,11/30/2023,815.58,Electronics,Online,Miami,Genuine
5b581897-7043-43b9-ae41-7f93e521731e,5449,12/23/2023,1291.49,Healthcare,Contactless,Miami,Genuine
8e5434a6-1521-4c3b-b6f4-08606d6f8115,1607,1/20/2025,3151.07,Gas Stations,ATM Withdrawal,Chicago,Genuine
9f8381cd-f6fc-4cab-bc98-25ad493efc3e,6557,5/4/2024,3664.36,Groceries,Online,Atlanta,Genuine
515fcd70-968e-4e1f-9da4-429e7dbab0ee,7870,11/28/2023,886.4,Restaurants,Contactless,New York,Genuine
243bab26-542f-45c9-8319-00ad83695a9e,1166,2/3/2024,81.19,Utilities,POS,Los Angeles,Genuine
371f05b4-5d76-4741-a75a-d7089f8b74c1,3176,2/1/2024,2081.54,Gas Stations,Contactless,Chicago,Genuine
f0f356ba-e6c5-4a30-87a0-49bc2b03e800,9736,2/12/2023,357.31,Groceries,Contactless,Los Angeles,Genuine
daff5f49-83bb-4476-a631-d24dc15ce83f,9305,10/27/2024,4024.74,Clothing,POS,Miami,Genuine
9ced8579-9a86-4f43-b335-96f2a2dee718,5627,3/17/2024,4489.87,Online Shopping,Online,New York,Genuine
4f07e93b-0474-4893-a002-cbf816db3153,9347,12/6/2024,1885.32,Electronics,Chip Transaction,San Francisco,Genuine
25186f71-2b52-4bbc-a332-3cabd167098c,1092,3/31/2023,1927.83,Groceries,Online,Miami,Genuine
10da668d-508b-4c03-8e90-d3dd42e0465e,2050,3/1/2023,2490.13,Groceries,ATM Withdrawal,Seattle,Fraudulent
72dd8ea5-1e40-47c0-9d4a-932366731b64,1349,4/24/2024,3518.74,Restaurants,ATM Withdrawal,Houston,Genuine
33ad1e13-7f4c-47ac-bd3c-7182f8284bb5,6564,5/15/2023,1272.62,Groceries,Chip Transaction,Seattle,Fraudulent
0ccee4d6-230e-4fde-8444-25b91829b719,5109,6/6/2023,3392.2,Clothing,Chip Transaction,Denver,Genuine
65491f1e-16a5-451d-b308-c20effcd5c6e,5082,8/26/2023,1825.83,Gas Stations,Chip Transaction,San Francisco,Genuine
18d32937-c094-4bd1-adc2-cb974098d44b,5504,6/29/2023,891.51,Clothing,POS,New York,Genuine
50e9af0a-980a-4d23-b65a-9f8e482515bb,1557,5/9/2024,985.4,Gas Stations,Contactless,Atlanta,Genuine
432d4ff2-f62e-410b-88da-16435e3602c0,9775,7/26/2024,2775.42,Travel,ATM Withdrawal,Seattle,Genuine
b1f9da45-7004-43d0-8743-d858aadd8054,3700,9/10/2023,3748.74,Clothing,Chip Transaction,Denver,Genuine
02e6d51b-9f2e-427c-ad45-48de6c0772f9,2790,12/17/2024,2617.5,Online Shopping,Chip Transaction,Los Angeles,Genuine
32b22d1b-e502-42de-b514-1abd0b1962a7,1275,1/10/2025,2354.81,Electronics,Online,Seattle,Genuine
30d18b03-e285-45b6-8896-5739f128d4d8,1365,7/7/2023,4511.28,Healthcare,ATM Withdrawal,Denver,Genuine
5f5b6d66-bb48-46e0-9c24-f5f536242714,3186,3/4/2023,3100.58,Electronics,Contactless,Atlanta,Genuine
2396eb9d-e773-48e1-902c-859f1cb609df,8265,11/28/2024,4612.63,Electronics,POS,Seattle,Genuine
870093fb-7c69-4d80-bfab-cfc9b68380e4,1361,10/29/2023,3830.43,Clothing,Online,Seattle,Genuine
f32fd44d-f2c6-4982-b2ea-380bb39ad3d3,8327,1/22/2024,4026.08,Healthcare,POS,Los Angeles,Fraudulent
57eefc96-5abc-41b3-92d6-b5583c0f9605,4476,7/4/2024,2831.63,Entertainment,Chip Transaction,Chicago,Genuine
ab961d75-0ab4-404e-8e88-1be9de33d88f,6748,9/21/2023,2939.3,Clothing,ATM Withdrawal,Boston,Genuine
62eed8da-df53-4717-9039-dc6c0e03f322,3217,12/4/2024,510.1,Electronics,POS,Atlanta,Genuine
bf5d6fbb-e2e5-4268-9b82-473a8ae2fbc7,3433,10/8/2023,4018,Travel,Online,Boston,Genuine
59f445ea-946d-4fdf-b729-4531267558db,6081,4/18/2023,3602.55,Gas Stations,Online,Boston,Genuine
592cbed2-d880-4fa0-8bae-231d0b751e25,6022,9/17/2024,1719.92,Online Shopping,Contactless,Houston,Genuine
c09b4c40-645b-41c1-89ec-053efbbf350d,7351,7/10/2023,3108.78,Electronics,Chip Transaction,Denver,Genuine
8d72bc47-e4c9-4df6-b941-6e03002f71a8,8516,5/11/2023,680.59,Healthcare,POS,San Francisco,Genuine
98c67f2b-7437-4fe8-87aa-92ff05891f9c,4416,10/23/2023,2916.6,Gas Stations,Chip Transaction,San Francisco,Genuine
179d4a90-cdf1-4985-a9cd-4c90a60b7852,8966,12/12/2024,454.8,Utilities,Contactless,San Francisco,Genuine
77400ea2-42e1-496a-b0ae-19c9ef2fc3af,7777,1/22/2024,2205.13,Restaurants,Online,Chicago,Genuine
057932e9-6253-4df9-b220-30b330fd6385,9575,6/8/2024,4603.92,Entertainment,Online,San Francisco,Genuine
2d550f40-48a8-42ab-905c-ae9a474cc3ab,5471,3/25/2023,2947.63,Online Shopping,Chip Transaction,Miami,Genuine
93d61fc6-5fe0-4478-8fd9-b4bf5d28a588,3918,5/10/2023,4321.9,Utilities,POS,Los Angeles,Genuine
26b0937b-a2cf-451f-92c4-6248041fed7c,6934,11/26/2023,1067.69,Utilities,POS,Miami,Genuine
f5c9d747-b174-4230-a11e-0643a05006fc,5539,6/1/2024,1807.18,Electronics,Contactless,Miami,Fraudulent
0e44de57-58f3-49ed-8f7a-1434a81794bb,6001,7/29/2024,3314.19,Groceries,Contactless,Los Angeles,Genuine
131094a9-0914-4c03-b1e4-ec6e12544809,9704,5/15/2024,1071.93,Healthcare,POS,Denver,Genuine
50ffb26f-267c-40ec-a23d-e697c4869916,6591,8/18/2023,4448.42,Entertainment,Chip Transaction,Atlanta,Genuine
8a449362-cddb-461b-9f3a-823d9de42ec8,7099,9/28/2023,3772.08,Online Shopping,ATM Withdrawal,Houston,Genuine
e7e3e484-ffd5-426b-95e9-bbb78fde6777,7785,10/9/2024,368.83,Online Shopping,Online,Atlanta,Genuine
493eb893-4a04-46eb-9ea5-baa1abcb87f8,3671,9/7/2024,636.82,Gas Stations,Contactless,Seattle,Genuine
7d2a0f09-76ba-462c-91ea-284f54350212,9643,1/11/2025,1381.4,Entertainment,Chip Transaction,New York,Genuine
35a5aeb2-c7ae-4878-bc41-fb08d8a2acc4,3543,9/19/2024,1893.62,Groceries,Contactless,Los Angeles,Genuine
44ac008a-8d35-48d7-b1d6-ba04efbb5d60,4301,5/8/2023,2103.13,Travel,POS,Atlanta,Genuine
3dfefbf6-6265-4594-b76a-69360e3b41d8,6500,5/29/2024,3142.85,Online Shopping,Online,Miami,Genuine
1c214beb-69db-4769-849e-e42c85a12bdd,6328,12/15/2024,2920.57,Clothing,Contactless,Denver,Genuine
37ba7257-0f3f-4465-87f6-fe0fc7572a29,3313,9/3/2024,1527.14,Gas Stations,ATM Withdrawal,Los Angeles,Genuine
5b6cbb00-fc29-4ab6-a5c2-b3cd0752089b,4121,5/6/2023,218.81,Utilities,Online,Miami,Genuine
f53bc339-a7ae-48fc-9f7f-af518a3d9aa1,6917,4/24/2024,1465.87,Gas Stations,Chip Transaction,Los Angeles,Genuine
e8ba6796-937d-451a-b0de-1d18d30a0477,1488,3/3/2023,901.27,Entertainment,ATM Withdrawal,Houston,Genuine
2ffefd99-4bdc-44d9-ad6c-4b5f2ecdcefa,4521,6/24/2023,2312.95,Utilities,Contactless,Los Angeles,Genuine
47f54994-cc70-49cc-b70e-325c59133a01,1803,4/27/2023,738.49,Entertainment,Online,Atlanta,Genuine
796a21f4-b13c-4dcb-a299-adf83ec61fef,6823,11/10/2023,2105.55,Gas Stations,ATM Withdrawal,Atlanta,Genuine
92604cde-a221-4404-bcd3-5d9b108f679c,7508,7/4/2024,3012.51,Groceries,Contactless,Chicago,Genuine
f954e8de-0815-4d1f-b024-6547e02542c2,7258,3/17/2023,2855.59,Electronics,Online,New York,Genuine
d264ddf2-c3c1-43a4-a1ad-3b86bbe82fcc,9315,12/6/2023,1308.47,Utilities,Online,Chicago,Fraudulent
d7dca277-62d3-4466-a886-919b516540c0,2471,2/17/2024,3960.66,Electronics,Chip Transaction,Seattle,Genuine
46545c48-994d-4b3d-9801-50bcc0e5c0c3,2313,11/23/2023,901.69,Healthcare,ATM Withdrawal,Seattle,Genuine
